@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
1177,972,16,541,1431,0.274341,0.983806,0.642432,0.983806,0.357568,0.777289,0.511149,1.924696,0
1178,972,16,540,1432,0.273834,0.983806,0.642857,0.983806,0.357143,0.7776,0.510811,1.925969,0
1179,972,16,539,1433,0.273327,0.983806,0.643283,0.983806,0.356717,0.777911,0.510473,1.927243,0
1180,972,16,538,1434,0.272819,0.983806,0.643709,0.983806,0.356291,0.778223,0.510135,1.92852,0
1181,972,16,537,1435,0.272312,0.983806,0.644135,0.983806,0.355865,0.778534,0.509797,1.929798,0
1182,972,16,536,1436,0.271805,0.983806,0.644562,0.983806,0.355438,0.778846,0.509459,1.931077,0
1183,972,16,535,1437,0.271298,0.983806,0.64499,0.983806,0.35501,0.779158,0.509122,1.932359,0
1184,972,16,534,1438,0.270791,0.983806,0.645418,0.983806,0.354582,0.779471,0.508784,1.933642,0
1185,972,16,533,1439,0.270284,0.983806,0.645847,0.983806,0.354153,0.779783,0.508446,1.934927,0
1186,972,16,532,1440,0.269777,0.983806,0.646277,0.983806,0.353723,0.780096,0.508108,1.936213,0
1187,972,16,531,1441,0.26927,0.983806,0.646707,0.983806,0.353293,0.780409,0.50777,1.937502,0
1188,972,16,530,1442,0.268763,0.983806,0.647137,0.983806,0.352863,0.780723,0.507432,1.938791,0
1189,972,16,529,1443,0.268256,0.983806,0.647568,0.983806,0.352432,0.781037,0.507095,1.940083,0
1190,972,16,528,1444,0.267748,0.983806,0.648,0.983806,0.352,0.78135,0.506757,1.941377,0
1191,972,16,527,1445,0.267241,0.983806,0.648432,0.983806,0.351568,0.781665,0.506419,1.942672,0
1192,972,16,526,1446,0.266734,0.983806,0.648865,0.983806,0.351135,0.781979,0.506081,1.943968,0
1193,971,17,526,1446,0.266734,0.982794,0.648631,0.982794,0.351369,0.781489,0.505743,1.943266,0
1194,970,18,526,1446,0.266734,0.981781,0.648396,0.981781,0.351604,0.780998,0.505405,1.942562,0
1195,970,18,525,1447,0.266227,0.981781,0.648829,0.981781,0.351171,0.781313,0.505068,1.943861,0
1196,970,18,524,1448,0.26572,0.981781,0.649264,0.981781,0.350736,0.781628,0.50473,1.945163,0
1197,970,18,523,1449,0.265213,0.981781,0.649699,0.981781,0.350301,0.781943,0.504392,1.946465,0
1198,970,18,522,1450,0.264706,0.981781,0.650134,0.981781,0.349866,0.782258,0.504054,1.94777,0
1199,970,18,521,1451,0.264199,0.981781,0.65057,0.981781,0.34943,0.782574,0.503716,1.949076,0
1200,970,18,520,1452,0.263692,0.981781,0.651007,0.981781,0.348993,0.782889,0.503378,1.950384,0
1201,969,19,520,1452,0.263692,0.980769,0.650772,0.980769,0.349228,0.782398,0.503041,1.949682,0
1202,969,19,519,1453,0.263185,0.980769,0.65121,0.980769,0.34879,0.782714,0.502703,1.950993,0
1203,969,19,518,1454,0.262677,0.980769,0.651648,0.980769,0.348352,0.78303,0.502365,1.952305,0
1204,969,19,517,1455,0.26217,0.980769,0.652086,0.980769,0.347914,0.783347,0.502027,1.953618,0
1205,969,19,516,1456,0.261663,0.980769,0.652525,0.980769,0.347475,0.783664,0.501689,1.954934,0
1206,968,20,516,1456,0.261663,0.979757,0.652291,0.979757,0.347709,0.783172,0.501351,1.954232,0
1207,968,20,515,1457,0.261156,0.979757,0.652731,0.979757,0.347269,0.783488,0.501014,1.95555,0
1208,968,20,514,1458,0.260649,0.979757,0.653171,0.979757,0.346829,0.783806,0.500676,1.95687,0
1209,968,20,513,1459,0.260142,0.979757,0.653612,0.979757,0.346388,0.784123,0.500338,1.958191,0
1210,968,20,512,1460,0.259635,0.979757,0.654054,0.979757,0.345946,0.784441,0.5,1.959514,0
1211,968,20,511,1461,0.259128,0.979757,0.654496,0.979757,0.345504,0.784759,0.499662,1.960839,0
1212,968,20,510,1462,0.258621,0.979757,0.654939,0.979757,0.345061,0.785077,0.499324,1.962166,0
1213,968,20,509,1463,0.258114,0.979757,0.655383,0.979757,0.344617,0.785396,0.498986,1.963494,0
1214,968,20,508,1464,0.257606,0.979757,0.655827,0.979757,0.344173,0.785714,0.498649,1.964825,0
1215,968,20,507,1465,0.257099,0.979757,0.656271,0.979757,0.343729,0.786033,0.498311,1.966157,0
1216,968,20,506,1466,0.256592,0.979757,0.656716,0.979757,0.343284,0.786353,0.497973,1.96749,0
1217,968,20,505,1467,0.256085,0.979757,0.657162,0.979757,0.342838,0.786672,0.497635,1.968826,0
1218,968,20,504,1468,0.255578,0.979757,0.657609,0.979757,0.342391,0.786992,0.497297,1.970164,0
1219,968,20,503,1469,0.255071,0.979757,0.658056,0.979757,0.341944,0.787312,0.496959,1.971503,0
1220,968,20,502,1470,0.254564,0.979757,0.658503,0.979757,0.341497,0.787632,0.496622,1.972844,0
1221,968,20,501,1471,0.254057,0.979757,0.658952,0.979757,0.341048,0.787953,0.496284,1.974187,0
1222,968,20,500,1472,0.25355,0.979757,0.659401,0.979757,0.340599,0.788274,0.495946,1.975532,0
1223,968,20,499,1473,0.253043,0.979757,0.65985,0.979757,0.34015,0.788595,0.495608,1.976879,0
1224,968,20,498,1474,0.252535,0.979757,0.6603,0.979757,0.3397,0.788916,0.49527,1.978227,0
1225,968,20,497,1475,0.252028,0.979757,0.660751,0.979757,0.339249,0.789238,0.494932,1.979577,0
1226,968,20,496,1476,0.251521,0.979757,0.661202,0.979757,0.338798,0.78956,0.494595,1.98093,0
1227,968,20,495,1477,0.251014,0.979757,0.661654,0.979757,0.338346,0.789882,0.494257,1.982284,0
1228,968,20,494,1478,0.250507,0.979757,0.662107,0.979757,0.337893,0.790204,0.493919,1.98364,0
1229,968,20,493,1479,0.25,0.979757,0.66256,0.979757,0.33744,0.790527,0.493581,1.984997,0
1230,968,20,492,1480,0.249493,0.979757,0.663014,0.979757,0.336986,0.79085,0.493243,1.986357,0
1231,968,20,491,1481,0.248986,0.979757,0.663468,0.979757,0.336532,0.791173,0.492905,1.987718,0
1232,968,20,490,1482,0.248479,0.979757,0.663923,0.979757,0.336077,0.791496,0.492568,1.989082,0
1233,968,20,489,1483,0.247972,0.979757,0.664379,0.979757,0.335621,0.79182,0.49223,1.990447,0
1234,968,20,488,1484,0.247465,0.979757,0.664835,0.979757,0.335165,0.792144,0.491892,1.991814,0
1235,968,20,487,1485,0.246957,0.979757,0.665292,0.979757,0.334708,0.792468,0.491554,1.993183,0
1236,968,20,486,1486,0.24645,0.979757,0.66575,0.979757,0.33425,0.792793,0.491216,1.994554,0
1237,968,20,485,1487,0.245943,0.979757,0.666208,0.979757,0.333792,0.793118,0.490878,1.995926,0
1238,968,20,484,1488,0.245436,0.979757,0.666667,0.979757,0.333333,0.793443,0.490541,1.997301,0
1239,968,20,483,1489,0.244929,0.979757,0.667126,0.979757,0.332874,0.793768,0.490203,1.998677,0
1240,968,20,482,1490,0.244422,0.979757,0.667586,0.979757,0.332414,0.794094,0.489865,2.000056,0
1241,967,21,482,1490,0.244422,0.978745,0.667357,0.978745,0.332643,0.793599,0.489527,1.999369,0
1242,967,21,481,1491,0.243915,0.978745,0.667818,0.978745,0.332182,0.793924,0.489189,2.000749,0
1243,967,21,480,1492,0.243408,0.978745,0.668279,0.978745,0.331721,0.794251,0.488851,2.002132,0
1244,967,21,479,1493,0.242901,0.978745,0.668741,0.978745,0.331259,0.794577,0.488514,2.003517,0
1245,966,22,479,1493,0.242901,0.977733,0.668512,0.977733,0.331488,0.794081,0.488176,2.00283,0
1246,966,22,478,1494,0.242394,0.977733,0.668975,0.977733,0.331025,0.794408,0.487838,2.004217,0
1247,966,22,477,1495,0.241886,0.977733,0.669439,0.977733,0.330561,0.794735,0.4875,2.005606,0
1248,966,22,476,1496,0.241379,0.977733,0.669903,0.977733,0.330097,0.795062,0.487162,2.006997,0
1249,966,22,475,1497,0.240872,0.977733,0.670368,0.977733,0.329632,0.795389,0.486824,2.008389,0
1250,966,22,474,1498,0.240365,0.977733,0.670833,0.977733,0.329167,0.795717,0.486486,2.009784,0
1251,966,22,473,1499,0.239858,0.977733,0.6713,0.977733,0.3287,0.796044,0.486149,2.011181,0
1252,966,22,472,1500,0.239351,0.977733,0.671766,0.977733,0.328234,0.796373,0.485811,2.012579,0
1253,966,22,471,1501,0.238844,0.977733,0.672234,0.977733,0.327766,0.796701,0.485473,2.01398,0
1254,966,22,470,1502,0.238337,0.977733,0.672702,0.977733,0.327298,0.79703,0.485135,2.015382,0
1255,966,22,469,1503,0.23783,0.977733,0.673171,0.977733,0.326829,0.797359,0.484797,2.016787,0
1256,966,22,468,1504,0.237323,0.977733,0.67364,0.977733,0.32636,0.797688,0.484459,2.018193,0
1257,965,23,468,1504,0.237323,0.976721,0.673412,0.976721,0.326588,0.797191,0.484122,2.017511,0
1258,965,23,467,1505,0.236815,0.976721,0.673883,0.976721,0.326117,0.797521,0.483784,2.01892,0
1259,965,23,466,1506,0.236308,0.976721,0.674354,0.976721,0.325646,0.79785,0.483446,2.020331,0
1260,965,23,465,1507,0.235801,0.976721,0.674825,0.976721,0.325175,0.79818,0.483108,2.021743,0
1261,965,23,464,1508,0.235294,0.976721,0.675297,0.976721,0.324703,0.798511,0.48277,2.023158,0
1262,965,23,463,1509,0.234787,0.976721,0.67577,0.976721,0.32423,0.798841,0.482432,2.024575,0
1263,965,23,462,1510,0.23428,0.976721,0.676244,0.976721,0.323756,0.799172,0.482095,2.025994,0
1264,965,23,461,1511,0.233773,0.976721,0.676718,0.976721,0.323282,0.799503,0.481757,2.027415,0
1265,964,24,461,1511,0.233773,0.975709,0.676491,0.975709,0.323509,0.799005,0.481419,2.026735,0
1266,964,24,460,1512,0.233266,0.975709,0.676966,0.975709,0.323034,0.799337,0.481081,2.028158,0
1267,964,24,459,1513,0.232759,0.975709,0.677442,0.975709,0.322558,0.799668,0.480743,2.029583,0
1268,964,24,458,1514,0.232252,0.975709,0.677918,0.975709,0.322082,0.8,0.480405,2.031011,0
1269,964,24,457,1515,0.231744,0.975709,0.678395,0.975709,0.321605,0.800332,0.480068,2.03244,0
1270,964,24,456,1516,0.231237,0.975709,0.678873,0.975709,0.321127,0.800664,0.47973,2.033871,0
1271,964,24,455,1517,0.23073,0.975709,0.679352,0.975709,0.320648,0.800997,0.479392,2.035305,0
1272,964,24,454,1518,0.230223,0.975709,0.679831,0.975709,0.320169,0.80133,0.479054,2.03674,0
1273,964,24,453,1519,0.229716,0.975709,0.680311,0.975709,0.319689,0.801663,0.478716,2.038177,0
1274,964,24,452,1520,0.229209,0.975709,0.680791,0.975709,0.319209,0.801997,0.478378,2.039617,0
1275,963,25,452,1520,0.229209,0.974696,0.680565,0.974696,0.319435,0.801498,0.478041,2.038941,0
1276,962,26,452,1520,0.229209,0.973684,0.680339,0.973684,0.319661,0.800999,0.477703,2.038264,0
1277,962,26,451,1521,0.228702,0.973684,0.680821,0.973684,0.319179,0.801333,0.477365,2.039706,0
1278,962,26,450,1522,0.228195,0.973684,0.681303,0.973684,0.318697,0.801667,0.477027,2.041151,0
1279,962,26,449,1523,0.227688,0.973684,0.681786,0.973684,0.318214,0.802001,0.476689,2.042598,0
1280,962,26,448,1524,0.227181,0.973684,0.68227,0.973684,0.31773,0.802335,0.476351,2.044046,0
1281,962,26,447,1525,0.226673,0.973684,0.682754,0.973684,0.317246,0.80267,0.476014,2.045497,0
1282,962,26,446,1526,0.226166,0.973684,0.683239,0.973684,0.316761,0.803005,0.475676,2.04695,0
1283,962,26,445,1527,0.225659,0.973684,0.683724,0.973684,0.316276,0.80334,0.475338,2.048405,0
1284,962,26,444,1528,0.225152,0.973684,0.684211,0.973684,0.315789,0.803676,0.475,2.049861,0
1285,962,26,443,1529,0.224645,0.973684,0.684698,0.973684,0.315302,0.804012,0.474662,2.05132,0
1286,962,26,442,1530,0.224138,0.973684,0.685185,0.973684,0.314815,0.804348,0.474324,2.052782,0
1287,961,27,442,1530,0.224138,0.972672,0.684961,0.972672,0.315039,0.803848,0.473986,2.052109,0
1288,961,27,441,1531,0.223631,0.972672,0.685449,0.972672,0.314551,0.804184,0.473649,2.053573,0
1289,961,27,440,1532,0.223124,0.972672,0.685939,0.972672,0.314061,0.804521,0.473311,2.055039,0
1290,961,27,439,1533,0.222617,0.972672,0.686429,0.972672,0.313571,0.804858,0.472973,2.056507,0
1291,961,27,438,1534,0.22211,0.972672,0.686919,0.972672,0.313081,0.805195,0.472635,2.057977,0.000001
1292,960,28,438,1534,0.22211,0.97166,0.686695,0.97166,0.313305,0.804694,0.472297,2.057306,0.000001
1293,960,28,437,1535,0.221602,0.97166,0.687187,0.97166,0.312813,0.805031,0.471959,2.058778,0.000001
1294,959,29,437,1535,0.221602,0.970648,0.686963,0.970648,0.313037,0.80453,0.471622,2.058107,0.000001
1295,958,30,437,1535,0.221602,0.969636,0.686738,0.969636,0.313262,0.804029,0.471284,2.057435,0.000001
1296,958,30,436,1536,0.221095,0.969636,0.687231,0.969636,0.312769,0.804366,0.470946,2.058911,0.000001
1297,958,30,435,1537,0.220588,0.969636,0.687724,0.969636,0.312276,0.804704,0.470608,2.060389,0.000001
1298,958,30,434,1538,0.220081,0.969636,0.688218,0.969636,0.311782,0.805042,0.47027,2.061869,0.000001
1299,958,30,433,1539,0.219574,0.969636,0.688713,0.969636,0.311287,0.80538,0.469932,2.063351,0.000001
1300,957,31,433,1539,0.219574,0.968623,0.688489,0.968623,0.311511,0.804878,0.469595,2.06268,0.000001
1301,957,31,432,1540,0.219067,0.968623,0.688985,0.968623,0.311015,0.805217,0.469257,2.064165,0.000001
1302,957,31,431,1541,0.21856,0.968623,0.689481,0.968623,0.310519,0.805556,0.468919,2.065652,0.000001
1303,957,31,430,1542,0.218053,0.968623,0.689978,0.968623,0.310022,0.805895,0.468581,2.067142,0.000001
1304,957,31,429,1543,0.217546,0.968623,0.690476,0.968623,0.309524,0.806234,0.468243,2.068633,0.000001
1305,957,31,428,1544,0.217039,0.968623,0.690975,0.968623,0.309025,0.806574,0.467905,2.070127,0.000001
1306,957,31,427,1545,0.216531,0.968623,0.691474,0.968623,0.308526,0.806914,0.467568,2.071622,0.000001
1307,957,31,426,1546,0.216024,0.968623,0.691974,0.968623,0.308026,0.807254,0.46723,2.07312,0.000001
1308,957,31,425,1547,0.215517,0.968623,0.692475,0.968623,0.307525,0.807595,0.466892,2.07462,0.000001
1309,957,31,424,1548,0.21501,0.968623,0.692976,0.968623,0.307024,0.807936,0.466554,2.076123,0.000001
1310,957,31,423,1549,0.214503,0.968623,0.693478,0.968623,0.306522,0.808277,0.466216,2.077627,0.000001
1311,957,31,422,1550,0.213996,0.968623,0.693981,0.968623,0.306019,0.808619,0.465878,2.079134,0.000001
1312,957,31,421,1551,0.213489,0.968623,0.694485,0.968623,0.305515,0.80896,0.465541,2.080643,0.000001
1313,957,31,420,1552,0.212982,0.968623,0.694989,0.968623,0.305011,0.809302,0.465203,2.082154,0.000001
1314,957,31,419,1553,0.212475,0.968623,0.695494,0.968623,0.304506,0.809645,0.464865,2.083667,0.000001
1315,957,31,418,1554,0.211968,0.968623,0.696,0.968623,0.304,0.809987,0.464527,2.085182,0.000001
1316,957,31,417,1555,0.21146,0.968623,0.696507,0.968623,0.303493,0.81033,0.464189,2.0867,0.000001
1317,957,31,416,1556,0.210953,0.968623,0.697014,0.968623,0.302986,0.810673,0.463851,2.08822,0.000001
1318,957,31,415,1557,0.210446,0.968623,0.697522,0.968623,0.302478,0.811017,0.463514,2.089742,0.000001
1319,957,31,414,1558,0.209939,0.968623,0.698031,0.968623,0.301969,0.811361,0.463176,2.091266,0.000001
1320,957,31,413,1559,0.209432,0.968623,0.69854,0.968623,0.30146,0.811705,0.462838,2.092792,0.000001
1321,957,31,412,1560,0.208925,0.968623,0.69905,0.968623,0.30095,0.812049,0.4625,2.094321,0.000001
1322,957,31,411,1561,0.208418,0.968623,0.699561,0.968623,0.300439,0.812394,0.462162,2.095852,0.000001
1323,957,31,410,1562,0.207911,0.968623,0.700073,0.968623,0.299927,0.812739,0.461824,2.097385,0.000001
1324,957,31,409,1563,0.207404,0.968623,0.700586,0.968623,0.299414,0.813084,0.461486,2.098921,0.000002
1325,957,31,408,1564,0.206897,0.968623,0.701099,0.968623,0.298901,0.81343,0.461149,2.100458,0.000002
1326,957,31,407,1565,0.206389,0.968623,0.701613,0.968623,0.298387,0.813776,0.460811,2.101998,0.000002
1327,957,31,406,1566,0.205882,0.968623,0.702128,0.968623,0.297872,0.814122,0.460473,2.10354,0.000002
1328,957,31,405,1567,0.205375,0.968623,0.702643,0.968623,0.297357,0.814468,0.460135,2.105085,0.000002
1329,956,32,405,1567,0.205375,0.967611,0.702425,0.967611,0.297575,0.813963,0.459797,2.10443,0.000002
1330,956,32,404,1568,0.204868,0.967611,0.702941,0.967611,0.297059,0.81431,0.459459,2.105978,0.000002
1331,956,32,403,1569,0.204361,0.967611,0.703458,0.967611,0.296542,0.814657,0.459122,2.107527,0.000002
1332,956,32,402,1570,0.203854,0.967611,0.703976,0.967611,0.296024,0.815004,0.458784,2.109079,0.000002
1333,956,32,401,1571,0.203347,0.967611,0.704495,0.967611,0.295505,0.815352,0.458446,2.110633,0.000002
1334,956,32,400,1572,0.20284,0.967611,0.705015,0.967611,0.294985,0.8157,0.458108,2.11219,0.000002
1335,956,32,399,1573,0.202333,0.967611,0.705535,0.967611,0.294465,0.816048,0.45777,2.113749,0.000003
1336,955,33,399,1573,0.202333,0.966599,0.705318,0.966599,0.294682,0.815542,0.457432,2.113097,0.000003
1337,955,33,398,1574,0.201826,0.966599,0.705839,0.966599,0.294161,0.815891,0.457095,2.114659,0.000003
1338,955,33,397,1575,0.201318,0.966599,0.706361,0.966599,0.293639,0.816239,0.456757,2.116223,0.000003
1339,955,33,396,1576,0.200811,0.966599,0.706884,0.966599,0.293116,0.816588,0.456419,2.117789,0.000003
1340,955,33,395,1577,0.200304,0.966599,0.707407,0.966599,0.292593,0.816938,0.456081,2.119358,0.000003
1341,954,34,395,1577,0.200304,0.965587,0.707191,0.965587,0.292809,0.816431,0.455743,2.118708,0.000003
1342,954,34,394,1578,0.199797,0.965587,0.707715,0.965587,0.292285,0.816781,0.455405,2.12028,0.000003
1343,954,34,393,1579,0.19929,0.965587,0.708241,0.965587,0.291759,0.817131,0.455068,2.121854,0.000003
1344,954,34,392,1580,0.198783,0.965587,0.708767,0.965587,0.291233,0.817481,0.45473,2.123431,0.000004
1345,954,34,391,1581,0.198276,0.965587,0.709294,0.965587,0.290706,0.817831,0.454392,2.125009,0.000004
1346,954,34,390,1582,0.197769,0.965587,0.709821,0.965587,0.290179,0.818182,0.454054,2.126591,0.000004
1347,954,34,389,1583,0.197262,0.965587,0.71035,0.965587,0.28965,0.818533,0.453716,2.128174,0.000004
1348,954,34,388,1584,0.196755,0.965587,0.710879,0.965587,0.289121,0.818884,0.453378,2.12976,0.000004
1349,954,34,387,1585,0.196247,0.965587,0.711409,0.965587,0.288591,0.819236,0.453041,2.131348,0.000005
1350,954,34,386,1586,0.19574,0.965587,0.71194,0.965587,0.28806,0.819588,0.452703,2.132939,0.000005
1351,954,34,385,1587,0.195233,0.965587,0.712472,0.965587,0.287528,0.81994,0.452365,2.134531,0.000005
1352,954,34,384,1588,0.194726,0.965587,0.713004,0.965587,0.286996,0.820292,0.452027,2.136127,0.000005
1353,953,35,384,1588,0.194726,0.964575,0.71279,0.964575,0.28721,0.819785,0.451689,2.135484,0.000006
1354,953,35,383,1589,0.194219,0.964575,0.713323,0.964575,0.286677,0.820138,0.451351,2.137082,0.000006
1355,953,35,382,1590,0.193712,0.964575,0.713858,0.964575,0.286142,0.820491,0.451014,2.138683,0.000006
1356,953,35,381,1591,0.193205,0.964575,0.714393,0.964575,0.285607,0.820844,0.450676,2.140286,0.000006
1357,953,35,380,1592,0.192698,0.964575,0.714929,0.964575,0.285071,0.821198,0.450338,2.141892,0.000006
1358,953,35,379,1593,0.192191,0.964575,0.715465,0.964575,0.284535,0.821552,0.45,2.1435,0.000006
1359,952,36,379,1593,0.192191,0.963563,0.715252,0.963563,0.284748,0.821044,0.449662,2.142859,0.000007
1360,952,36,378,1594,0.191684,0.963563,0.715789,0.963563,0.284211,0.821398,0.449324,2.14447,0.000008
1361,952,36,377,1595,0.191176,0.963563,0.716328,0.963563,0.283672,0.821752,0.448986,2.146084,0.000008
1362,951,37,377,1595,0.191176,0.962551,0.716114,0.962551,0.283886,0.821244,0.448649,2.145444,0.000008
1363,951,37,376,1596,0.190669,0.962551,0.716654,0.962551,0.283346,0.821598,0.448311,2.147061,0.000008
1364,951,37,375,1597,0.190162,0.962551,0.717195,0.962551,0.282805,0.821953,0.447973,2.14868,0.000009
1365,951,37,374,1598,0.189655,0.962551,0.717736,0.962551,0.282264,0.822309,0.447635,2.150302,0.000009
1366,950,38,374,1598,0.189655,0.961538,0.717523,0.961538,0.282477,0.821799,0.447297,2.149663,0.000009
1367,950,38,373,1599,0.189148,0.961538,0.718065,0.961538,0.281935,0.822155,0.446959,2.151288,0.000009
1368,950,38,372,1600,0.188641,0.961538,0.718608,0.961538,0.281392,0.822511,0.446622,2.152915,0.00001
1369,950,38,371,1601,0.188134,0.961538,0.719152,0.961538,0.280848,0.822867,0.446284,2.154545,0.00001
1370,950,38,370,1602,0.187627,0.961538,0.719697,0.961538,0.280303,0.823224,0.445946,2.156177,0.000011
1371,950,38,369,1603,0.18712,0.961538,0.720243,0.961538,0.279757,0.82358,0.445608,2.157812,0.000011
1372,949,39,369,1603,0.18712,0.960526,0.72003,0.960526,0.27997,0.82307,0.44527,2.157176,0.000012
1373,949,39,368,1604,0.186613,0.960526,0.720577,0.960526,0.279423,0.823427,0.444932,2.158814,0.000012
1374,949,39,367,1605,0.186105,0.960526,0.721125,0.960526,0.278875,0.823785,0.444595,2.160454,0.000013
1375,949,39,366,1606,0.185598,0.960526,0.721673,0.960526,0.278327,0.824142,0.444257,2.162097,0.000013
1376,949,39,365,1607,0.185091,0.960526,0.722222,0.960526,0.277778,0.8245,0.443919,2.163743,0.000013
1377,949,39,364,1608,0.184584,0.960526,0.722772,0.960526,0.277228,0.824859,0.443581,2.165391,0.000013
1378,949,39,363,1609,0.184077,0.960526,0.723323,0.960526,0.276677,0.825217,0.443243,2.167041,0.000014
1379,948,40,363,1609,0.184077,0.959514,0.723112,0.959514,0.276888,0.824706,0.442905,2.166409,0.000015
1380,948,40,362,1610,0.18357,0.959514,0.723664,0.959514,0.276336,0.825065,0.442568,2.168063,0.000015
1381,948,40,361,1611,0.183063,0.959514,0.724217,0.959514,0.275783,0.825424,0.44223,2.169719,0.000016
1382,948,40,360,1612,0.182556,0.959514,0.724771,0.959514,0.275229,0.825784,0.441892,2.171378,0.000017
1383,948,40,359,1613,0.182049,0.959514,0.725325,0.959514,0.274675,0.826144,0.441554,2.173039,0.000017
1384,948,40,358,1614,0.181542,0.959514,0.725881,0.959514,0.274119,0.826504,0.441216,2.174703,0.000018
1385,947,41,358,1614,0.181542,0.958502,0.72567,0.958502,0.27433,0.825992,0.440878,2.174074,0.000018
1386,947,41,357,1615,0.181034,0.958502,0.726227,0.958502,0.273773,0.826353,0.440541,2.175741,0.000019
1387,947,41,356,1616,0.180527,0.958502,0.726784,0.958502,0.273216,0.826713,0.440203,2.177411,0.000019
1388,947,41,355,1617,0.18002,0.958502,0.727343,0.958502,0.272657,0.827074,0.439865,2.179083,0.00002
1389,947,41,354,1618,0.179513,0.958502,0.727902,0.958502,0.272098,0.827436,0.439527,2.180758,0.00002
1390,947,41,353,1619,0.179006,0.958502,0.728462,0.958502,0.271538,0.827797,0.439189,2.182435,0.000021
1391,947,41,352,1620,0.178499,0.958502,0.729022,0.958502,0.270978,0.828159,0.438851,2.184115,0.000021
1392,946,42,352,1620,0.178499,0.95749,0.728814,0.95749,0.271186,0.827647,0.438514,2.18349,0.000021
1393,946,42,351,1621,0.177992,0.95749,0.729375,0.95749,0.270625,0.828009,0.438176,2.185174,0.000021
1394,946,42,350,1622,0.177485,0.95749,0.729938,0.95749,0.270062,0.828371,0.437838,2.18686,0.000023
1395,946,42,349,1623,0.176978,0.95749,0.730502,0.95749,0.269498,0.828734,0.4375,2.188548,0.000023
1396,946,42,348,1624,0.176471,0.95749,0.731066,0.95749,0.268934,0.829097,0.437162,2.19024,0.000026
1397,946,42,347,1625,0.175963,0.95749,0.731632,0.95749,0.268368,0.829461,0.436824,2.191934,0.000026
1398,946,42,346,1626,0.175456,0.95749,0.732198,0.95749,0.267802,0.829825,0.436486,2.19363,0.000026
1399,945,43,346,1626,0.175456,0.956478,0.731991,0.956478,0.268009,0.829311,0.436149,2.193009,0.000026
1400,945,43,345,1627,0.174949,0.956478,0.732558,0.956478,0.267442,0.829675,0.435811,2.194709,0.000028
1401,945,43,344,1628,0.174442,0.956478,0.733126,0.956478,0.266874,0.83004,0.435473,2.196411,0.000028
1402,945,43,343,1629,0.173935,0.956478,0.733696,0.956478,0.266304,0.830404,0.435135,2.198117,0.00003
1403,945,43,342,1630,0.173428,0.956478,0.734266,0.956478,0.265734,0.830769,0.434797,2.199824,0.000031
1404,945,43,341,1631,0.172921,0.956478,0.734837,0.956478,0.265163,0.831135,0.434459,2.201535,0.000039
1405,945,43,340,1632,0.172414,0.956478,0.735409,0.956478,0.264591,0.8315,0.434122,2.203248,0.000039
1406,945,43,339,1633,0.171907,0.956478,0.735981,0.956478,0.264019,0.831866,0.433784,2.204964,0.000041
1407,945,43,338,1634,0.1714,0.956478,0.736555,0.956478,0.263445,0.832232,0.433446,2.206683,0.000041
1408,944,44,338,1634,0.1714,0.955466,0.736349,0.955466,0.263651,0.831718,0.433108,2.206067,0.000043
1409,943,45,338,1634,0.1714,0.954453,0.736144,0.954453,0.263856,0.831203,0.43277,2.205451,0.000044
1410,942,46,338,1634,0.1714,0.953441,0.735938,0.953441,0.264063,0.830688,0.432432,2.204833,0.000048
1411,942,46,337,1635,0.170892,0.953441,0.736513,0.953441,0.263487,0.831054,0.432095,2.206557,0.000053
1412,942,46,336,1636,0.170385,0.953441,0.737089,0.953441,0.262911,0.831421,0.431757,2.208283,0.000053
1413,942,46,335,1637,0.169878,0.953441,0.737666,0.953441,0.262334,0.831788,0.431419,2.210013,0.000053
1414,942,46,334,1638,0.169371,0.953441,0.738245,0.953441,0.261755,0.832155,0.431081,2.211745,0.000053
1415,941,47,334,1638,0.169371,0.952429,0.738039,0.952429,0.261961,0.831639,0.430743,2.21113,0.000054
1416,941,47,333,1639,0.168864,0.952429,0.738619,0.952429,0.261381,0.832007,0.430405,2.212865,0.000057
1417,941,47,332,1640,0.168357,0.952429,0.739199,0.952429,0.260801,0.832375,0.430068,2.214604,0.000058
1418,941,47,331,1641,0.16785,0.952429,0.73978,0.952429,0.26022,0.832743,0.42973,2.216345,0.000068
1419,941,47,330,1642,0.167343,0.952429,0.740362,0.952429,0.259638,0.833112,0.429392,2.218088,0.000071
1420,941,47,329,1643,0.166836,0.952429,0.740945,0.952429,0.259055,0.833481,0.429054,2.219835,0.000077
1421,941,47,328,1644,0.166329,0.952429,0.741529,0.952429,0.258471,0.83385,0.428716,2.221584,0.000084
1422,941,47,327,1645,0.165822,0.952429,0.742114,0.952429,0.257886,0.83422,0.428378,2.223336,0.000096
1423,941,47,326,1646,0.165314,0.952429,0.742699,0.952429,0.257301,0.83459,0.428041,2.225091,0.000112
1424,941,47,325,1647,0.164807,0.952429,0.743286,0.952429,0.256714,0.83496,0.427703,2.226849,0.000119
