@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
1065,630,94,456,971,0.319552,0.870166,0.58011,0.870166,0.41989,0.696133,0.504881,1.723505,0.985745
1066,630,94,455,972,0.318851,0.870166,0.580645,0.870166,0.419355,0.696517,0.504417,1.725094,0.985769
1067,630,94,454,973,0.31815,0.870166,0.581181,0.870166,0.418819,0.696903,0.503952,1.726685,0.985776
1068,630,94,453,974,0.317449,0.870166,0.581717,0.870166,0.418283,0.697288,0.503487,1.728279,0.985808
1069,629,95,453,974,0.317449,0.868785,0.581331,0.868785,0.418669,0.696567,0.503022,1.727131,0.985812
1070,629,95,452,975,0.316748,0.868785,0.581869,0.868785,0.418131,0.696953,0.502557,1.728729,0.985818
1071,629,95,451,976,0.316048,0.868785,0.582407,0.868785,0.417593,0.697339,0.502092,1.730329,0.98583
1072,629,95,450,977,0.315347,0.868785,0.582947,0.868785,0.417053,0.697726,0.501627,1.731933,0.985836
1073,629,95,449,978,0.314646,0.868785,0.583488,0.868785,0.416512,0.698113,0.501162,1.733539,0.985845
1074,629,95,448,979,0.313945,0.868785,0.58403,0.868785,0.41597,0.698501,0.500697,1.735149,0.985846
1075,629,95,447,980,0.313245,0.868785,0.584572,0.868785,0.415428,0.698889,0.500232,1.736762,0.985923
1076,629,95,446,981,0.312544,0.868785,0.585116,0.868785,0.414884,0.699277,0.499768,1.738377,0.985938
1077,629,95,445,982,0.311843,0.868785,0.585661,0.868785,0.414339,0.699666,0.499303,1.739996,0.985951
1078,629,95,444,983,0.311142,0.868785,0.586207,0.868785,0.413793,0.700056,0.498838,1.741617,0.98598
1079,629,95,443,984,0.310441,0.868785,0.586754,0.868785,0.413246,0.700445,0.498373,1.743242,0.985995
1080,629,95,442,985,0.309741,0.868785,0.587302,0.868785,0.412698,0.700836,0.497908,1.74487,0.986007
1081,628,96,442,985,0.309741,0.867403,0.586916,0.867403,0.413084,0.700111,0.497443,1.743724,0.98601
1082,628,96,441,986,0.30904,0.867403,0.587465,0.867403,0.412535,0.700502,0.496978,1.745355,0.986014
1083,627,97,441,986,0.30904,0.866022,0.587079,0.866022,0.412921,0.699777,0.496513,1.744207,0.986049
1084,627,97,440,987,0.308339,0.866022,0.587629,0.866022,0.412371,0.700168,0.496048,1.745842,0.986087
1085,627,97,439,988,0.307638,0.866022,0.58818,0.866022,0.41182,0.700559,0.495583,1.74748,0.986089
1086,627,97,438,989,0.306938,0.866022,0.588732,0.866022,0.411268,0.70095,0.495119,1.749121,0.986098
1087,626,98,438,989,0.306938,0.864641,0.588346,0.864641,0.411654,0.700224,0.494654,1.747972,0.986101
1088,625,99,438,989,0.306938,0.86326,0.587959,0.86326,0.412041,0.699496,0.494189,1.746822,0.986106
1089,625,99,437,990,0.306237,0.86326,0.588512,0.86326,0.411488,0.699888,0.493724,1.748467,0.986131
1090,625,99,436,991,0.305536,0.86326,0.589067,0.86326,0.410933,0.70028,0.493259,1.750115,0.986145
1091,624,100,436,991,0.305536,0.861878,0.588679,0.861878,0.411321,0.699552,0.492794,1.748963,0.98615
1092,623,101,436,991,0.305536,0.860497,0.588291,0.860497,0.411709,0.698822,0.492329,1.747809,0.986185
1093,623,101,435,992,0.304835,0.860497,0.588847,0.860497,0.411153,0.699214,0.491864,1.749461,0.986202
1094,623,101,434,993,0.304135,0.860497,0.589404,0.860497,0.410596,0.699607,0.491399,1.751116,0.986208
1095,622,102,434,993,0.304135,0.859116,0.589015,0.859116,0.410985,0.698876,0.490934,1.749961,0.986208
1096,621,103,434,993,0.304135,0.857735,0.588626,0.857735,0.411374,0.698145,0.49047,1.748803,0.986234
1097,620,104,434,993,0.304135,0.856354,0.588235,0.856354,0.411765,0.697413,0.490005,1.747644,0.986264
1098,620,104,433,994,0.303434,0.856354,0.588794,0.856354,0.411206,0.697805,0.48954,1.749303,0.986278
1099,619,105,433,994,0.303434,0.854972,0.588403,0.854972,0.411597,0.697072,0.489075,1.748142,0.986287
1100,619,105,432,995,0.302733,0.854972,0.588963,0.854972,0.411037,0.697465,0.48861,1.749805,0.986314
1101,618,106,432,995,0.302733,0.853591,0.588571,0.853591,0.411429,0.696731,0.488145,1.748642,0.986317
1102,618,106,431,996,0.302032,0.853591,0.589133,0.853591,0.410867,0.697124,0.48768,1.750309,0.986328
1103,617,107,431,996,0.302032,0.85221,0.58874,0.85221,0.41126,0.696388,0.487215,1.749145,0.986352
1104,617,107,430,997,0.301331,0.85221,0.589303,0.85221,0.410697,0.696781,0.48675,1.750815,0.986357
1105,617,107,429,998,0.300631,0.85221,0.589866,0.85221,0.410134,0.697175,0.486285,1.752489,0.986365
1106,616,108,429,998,0.300631,0.850829,0.589474,0.850829,0.410526,0.696439,0.485821,1.751323,0.986369
1107,615,109,429,998,0.300631,0.849448,0.58908,0.849448,0.41092,0.695701,0.485356,1.750155,0.986397
1108,615,109,428,999,0.29993,0.849448,0.589645,0.849448,0.410355,0.696095,0.484891,1.751833,0.986403
1109,615,109,427,1000,0.299229,0.849448,0.590211,0.849448,0.409789,0.696489,0.484426,1.753514,0.986431
1110,615,109,426,1001,0.298528,0.849448,0.590778,0.849448,0.409222,0.696884,0.483961,1.755198,0.986443
1111,615,109,425,1002,0.297828,0.849448,0.591346,0.849448,0.408654,0.697279,0.483496,1.756886,0.986482
1112,615,109,424,1003,0.297127,0.849448,0.591915,0.849448,0.408085,0.697674,0.483031,1.758577,0.986521
1113,614,110,424,1003,0.297127,0.848066,0.591522,0.848066,0.408478,0.696935,0.482566,1.757409,0.986528
1114,614,110,423,1004,0.296426,0.848066,0.592093,0.848066,0.407907,0.697331,0.482101,1.759104,0.986533
1115,613,111,423,1004,0.296426,0.846685,0.591699,0.846685,0.408301,0.696591,0.481636,1.757934,0.986554
1116,612,112,423,1004,0.296426,0.845304,0.591304,0.845304,0.408696,0.69585,0.481172,1.756762,0.986577
1117,611,113,423,1004,0.296426,0.843923,0.590909,0.843923,0.409091,0.695108,0.480707,1.755588,0.986598
1118,610,114,423,1004,0.296426,0.842541,0.590513,0.842541,0.409487,0.694365,0.480242,1.754411,0.986599
1119,610,114,422,1005,0.295725,0.842541,0.591085,0.842541,0.408915,0.694761,0.479777,1.756111,0.986611
1120,609,115,422,1005,0.295725,0.84116,0.590689,0.84116,0.409311,0.694017,0.479312,1.754933,0.986615
1121,609,115,421,1006,0.295025,0.84116,0.591262,0.84116,0.408738,0.694413,0.478847,1.756637,0.986619
1122,609,115,420,1007,0.294324,0.84116,0.591837,0.84116,0.408163,0.694809,0.478382,1.758344,0.986622
1123,609,115,419,1008,0.293623,0.84116,0.592412,0.84116,0.407588,0.695205,0.477917,1.760054,0.986635
1124,609,115,418,1009,0.292922,0.84116,0.592989,0.84116,0.407011,0.695603,0.477452,1.761768,0.98665
1125,609,115,417,1010,0.292221,0.84116,0.593567,0.84116,0.406433,0.696,0.476987,1.763485,0.986674
1126,608,116,417,1010,0.292221,0.839779,0.593171,0.839779,0.406829,0.695254,0.476523,1.762307,0.9867
1127,607,117,417,1010,0.292221,0.838398,0.592773,0.838398,0.407227,0.694508,0.476058,1.761127,0.986703
1128,607,117,416,1011,0.291521,0.838398,0.593353,0.838398,0.406647,0.694906,0.475593,1.762848,0.986728
1129,607,117,415,1012,0.29082,0.838398,0.593933,0.838398,0.406067,0.695304,0.475128,1.764573,0.986733
1130,606,118,415,1012,0.29082,0.837017,0.593536,0.837017,0.406464,0.694556,0.474663,1.763391,0.986741
1131,606,118,414,1013,0.290119,0.837017,0.594118,0.837017,0.405882,0.694954,0.474198,1.76512,0.986742
1132,606,118,413,1014,0.289418,0.837017,0.594701,0.837017,0.405299,0.695353,0.473733,1.766852,0.986775
1133,606,118,412,1015,0.288718,0.837017,0.595285,0.837017,0.404715,0.695752,0.473268,1.768588,0.986797
1134,605,119,412,1015,0.288718,0.835635,0.594887,0.835635,0.405113,0.695003,0.472803,1.767406,0.986812
1135,605,119,411,1016,0.288017,0.835635,0.595472,0.835635,0.404528,0.695402,0.472338,1.769145,0.986834
1136,604,120,411,1016,0.288017,0.834254,0.595074,0.834254,0.404926,0.694652,0.471874,1.767961,0.986862
1137,604,120,410,1017,0.287316,0.834254,0.595661,0.834254,0.404339,0.695052,0.471409,1.769705,0.986917
1138,604,120,409,1018,0.286615,0.834254,0.596249,0.834254,0.403751,0.695452,0.470944,1.771452,0.986931
1139,604,120,408,1019,0.285915,0.834254,0.596838,0.834254,0.403162,0.695853,0.470479,1.773202,0.986938
1140,604,120,407,1020,0.285214,0.834254,0.597428,0.834254,0.402572,0.696254,0.470014,1.774956,0.98694
1141,604,120,406,1021,0.284513,0.834254,0.59802,0.834254,0.40198,0.696655,0.469549,1.776714,0.986956
1142,603,121,406,1021,0.284513,0.832873,0.597621,0.832873,0.402379,0.695903,0.469084,1.77553,0.98697
1143,603,121,405,1022,0.283812,0.832873,0.598214,0.832873,0.401786,0.696305,0.468619,1.777291,0.986976
1144,603,121,404,1023,0.283111,0.832873,0.598808,0.832873,0.401192,0.696707,0.468154,1.779056,0.986985
1145,603,121,403,1024,0.282411,0.832873,0.599404,0.832873,0.400596,0.69711,0.467689,1.780825,0.986989
1146,603,121,402,1025,0.28171,0.832873,0.6,0.832873,0.4,0.697513,0.467225,1.782597,0.987002
1147,602,122,402,1025,0.28171,0.831492,0.599602,0.831492,0.400398,0.696759,0.46676,1.781413,0.987041
1148,602,122,401,1026,0.281009,0.831492,0.600199,0.831492,0.399801,0.697163,0.466295,1.783189,0.987041
1149,602,122,400,1027,0.280308,0.831492,0.600798,0.831492,0.399202,0.697567,0.46583,1.784969,0.987043
1150,602,122,399,1028,0.279608,0.831492,0.601399,0.831492,0.398601,0.697971,0.465365,1.786752,0.987057
1151,602,122,398,1029,0.278907,0.831492,0.602,0.831492,0.398,0.698376,0.4649,1.788539,0.987064
1152,602,122,397,1030,0.278206,0.831492,0.602603,0.831492,0.397397,0.698781,0.464435,1.790329,0.987093
1153,602,122,396,1031,0.277505,0.831492,0.603206,0.831492,0.396794,0.699187,0.46397,1.792123,0.987098
1154,601,123,396,1031,0.277505,0.83011,0.602808,0.83011,0.397192,0.698431,0.463505,1.790941,0.987102
1155,601,123,395,1032,0.276804,0.83011,0.603414,0.83011,0.396586,0.698837,0.46304,1.792739,0.987119
1156,601,123,394,1033,0.276104,0.83011,0.60402,0.83011,0.39598,0.699244,0.462576,1.79454,0.98712
1157,600,124,394,1033,0.276104,0.828729,0.603622,0.828729,0.396378,0.698487,0.462111,1.793357,0.987131
1158,599,125,394,1033,0.276104,0.827348,0.603223,0.827348,0.396777,0.697729,0.461646,1.792171,0.987134
1159,598,126,394,1033,0.276104,0.825967,0.602823,0.825967,0.397177,0.69697,0.461181,1.790983,0.987139
1160,597,127,394,1033,0.276104,0.824586,0.602422,0.824586,0.397578,0.69621,0.460716,1.789792,0.987149
1161,596,128,394,1033,0.276104,0.823204,0.60202,0.823204,0.39798,0.695449,0.460251,1.788599,0.987159
1162,595,129,394,1033,0.276104,0.821823,0.601618,0.821823,0.398382,0.694688,0.459786,1.787403,0.987162
1163,594,130,394,1033,0.276104,0.820442,0.601215,0.820442,0.398785,0.693925,0.459321,1.786205,0.98721
1164,594,130,393,1034,0.275403,0.820442,0.601824,0.820442,0.398176,0.694331,0.458856,1.788015,0.987244
1165,593,131,393,1034,0.275403,0.819061,0.60142,0.819061,0.39858,0.693567,0.458391,1.786815,0.98725
1166,593,131,392,1035,0.274702,0.819061,0.60203,0.819061,0.39797,0.693973,0.457927,1.788629,0.987265
1167,592,132,392,1035,0.274702,0.81768,0.601626,0.81768,0.398374,0.693208,0.457462,1.787428,0.987266
1168,591,133,392,1035,0.274702,0.816298,0.601221,0.816298,0.398779,0.692443,0.456997,1.786224,0.98728
1169,590,134,392,1035,0.274702,0.814917,0.600815,0.814917,0.399185,0.691676,0.456532,1.785017,0.987298
1170,589,135,392,1035,0.274702,0.813536,0.600408,0.813536,0.399592,0.690909,0.456067,1.783808,0.98733
1171,589,135,391,1036,0.274001,0.813536,0.60102,0.813536,0.39898,0.691315,0.455602,1.785628,0.987348
1172,588,136,391,1036,0.274001,0.812155,0.600613,0.812155,0.399387,0.690546,0.455137,1.784418,0.987364
1173,588,136,390,1037,0.273301,0.812155,0.601227,0.812155,0.398773,0.690952,0.454672,1.786242,0.987365
1174,588,136,389,1038,0.2726,0.812155,0.601842,0.812155,0.398158,0.691358,0.454207,1.78807,0.987367
1175,588,136,388,1039,0.271899,0.812155,0.602459,0.812155,0.397541,0.691765,0.453742,1.789902,0.987374
1176,588,136,387,1040,0.271198,0.812155,0.603077,0.812155,0.396923,0.692172,0.453278,1.791738,0.987376
1177,587,137,387,1040,0.271198,0.810773,0.602669,0.810773,0.397331,0.691402,0.452813,1.790527,0.987377
1178,587,137,386,1041,0.270498,0.810773,0.603289,0.810773,0.396711,0.691809,0.452348,1.792368,0.98739
1179,587,137,385,1042,0.269797,0.810773,0.603909,0.810773,0.396091,0.692217,0.451883,1.794212,0.987427
1180,587,137,384,1043,0.269096,0.810773,0.604531,0.810773,0.395469,0.692625,0.451418,1.796059,0.987428
1181,587,137,383,1044,0.268395,0.810773,0.605155,0.810773,0.394845,0.693034,0.450953,1.797911,0.987438
1182,587,137,382,1045,0.267694,0.810773,0.605779,0.810773,0.394221,0.693444,0.450488,1.799767,0.987446
1183,586,138,382,1045,0.267694,0.809392,0.605372,0.809392,0.394628,0.692671,0.450023,1.798557,0.987462
1184,586,138,381,1046,0.266994,0.809392,0.605998,0.809392,0.394002,0.693081,0.449558,1.800417,0.987478
1185,586,138,380,1047,0.266293,0.809392,0.606625,0.809392,0.393375,0.693491,0.449093,1.80228,0.987492
1186,585,139,380,1047,0.266293,0.808011,0.606218,0.808011,0.393782,0.692718,0.448629,1.801069,0.987501
1187,585,139,379,1048,0.265592,0.808011,0.606846,0.808011,0.393154,0.693128,0.448164,1.802938,0.987506
1188,584,140,379,1048,0.265592,0.80663,0.606438,0.80663,0.393562,0.692353,0.447699,1.801725,0.987512
1189,584,140,378,1049,0.264891,0.80663,0.607069,0.80663,0.392931,0.692764,0.447234,1.803597,0.987524
1190,584,140,377,1050,0.264191,0.80663,0.6077,0.80663,0.3923,0.693175,0.446769,1.805474,0.987529
1191,583,141,377,1050,0.264191,0.805249,0.607292,0.805249,0.392708,0.692399,0.446304,1.80426,0.987546
1192,582,142,377,1050,0.264191,0.803867,0.606882,0.803867,0.393118,0.691622,0.445839,1.803044,0.987551
1193,581,143,377,1050,0.264191,0.802486,0.606472,0.802486,0.393528,0.690844,0.445374,1.801824,0.987554
1194,580,144,377,1050,0.264191,0.801105,0.606061,0.801105,0.393939,0.690065,0.444909,1.800603,0.98756
1195,579,145,377,1050,0.264191,0.799724,0.605649,0.799724,0.394351,0.689286,0.444444,1.799378,0.987572
1196,579,145,376,1051,0.26349,0.799724,0.606283,0.799724,0.393717,0.689696,0.44398,1.801263,0.987577
1197,579,145,375,1052,0.262789,0.799724,0.606918,0.799724,0.393082,0.690107,0.443515,1.803151,0.987594
1198,578,146,375,1052,0.262789,0.798343,0.606506,0.798343,0.393494,0.689326,0.44305,1.801925,0.987617
1199,577,147,375,1052,0.262789,0.796961,0.606092,0.796961,0.393908,0.688544,0.442585,1.800697,0.987626
1200,576,148,375,1052,0.262789,0.79558,0.605678,0.79558,0.394322,0.687761,0.44212,1.799467,0.98766
1201,576,148,374,1053,0.262088,0.79558,0.606316,0.79558,0.393684,0.688172,0.441655,1.801361,0.987663
1202,575,149,374,1053,0.262088,0.794199,0.605901,0.794199,0.394099,0.687388,0.44119,1.800128,0.987683
1203,575,149,373,1054,0.261388,0.794199,0.60654,0.794199,0.39346,0.687799,0.440725,1.802027,0.987685
1204,575,149,372,1055,0.260687,0.794199,0.607181,0.794199,0.392819,0.688211,0.44026,1.80393,0.987685
1205,575,149,371,1056,0.259986,0.794199,0.607822,0.794199,0.392178,0.688623,0.439795,1.805837,0.987691
1206,575,149,370,1057,0.259285,0.794199,0.608466,0.794199,0.391534,0.689035,0.439331,1.807748,0.987696
1207,575,149,369,1058,0.258584,0.794199,0.60911,0.794199,0.39089,0.689448,0.438866,1.809663,0.987699
1208,574,150,369,1058,0.258584,0.792818,0.608696,0.792818,0.391304,0.688662,0.438401,1.808431,0.987703
1209,574,150,368,1059,0.257884,0.792818,0.609342,0.792818,0.390658,0.689076,0.437936,1.810351,0.987716
1210,574,150,367,1060,0.257183,0.792818,0.609989,0.792818,0.390011,0.689489,0.437471,1.812275,0.987733
1211,574,150,366,1061,0.256482,0.792818,0.610638,0.792818,0.389362,0.689904,0.437006,1.814203,0.987743
1212,574,150,365,1062,0.255781,0.792818,0.611289,0.792818,0.388711,0.690319,0.436541,1.816135,0.987747
1213,574,150,364,1063,0.255081,0.792818,0.61194,0.792818,0.38806,0.690734,0.436076,1.818071,0.987751
1214,574,150,363,1064,0.25438,0.792818,0.612593,0.792818,0.387407,0.69115,0.435611,1.820012,0.987756
1215,574,150,362,1065,0.253679,0.792818,0.613248,0.792818,0.386752,0.691566,0.435146,1.821956,0.98777
1216,573,151,362,1065,0.253679,0.791436,0.612834,0.791436,0.387166,0.690778,0.434682,1.820727,0.987773
1217,572,152,362,1065,0.253679,0.790055,0.61242,0.790055,0.38758,0.689988,0.434217,1.819496,0.987777
1218,571,153,362,1065,0.253679,0.788674,0.612004,0.788674,0.387996,0.689197,0.433752,1.818261,0.987788
1219,571,153,361,1066,0.252978,0.788674,0.612661,0.788674,0.387339,0.689614,0.433287,1.820212,0.987791
1220,571,153,360,1067,0.252278,0.788674,0.613319,0.788674,0.386681,0.69003,0.432822,1.822167,0.987832
1221,570,154,360,1067,0.252278,0.787293,0.612903,0.787293,0.387097,0.689238,0.432357,1.820932,0.987837
1222,569,155,360,1067,0.252278,0.785912,0.612487,0.785912,0.387513,0.688445,0.431892,1.819694,0.987858
1223,569,155,359,1068,0.251577,0.785912,0.613147,0.785912,0.386853,0.688862,0.431427,1.821655,0.987874
1224,569,155,358,1069,0.250876,0.785912,0.613808,0.785912,0.386192,0.689279,0.430962,1.82362,0.987885
1225,569,155,357,1070,0.250175,0.785912,0.614471,0.785912,0.385529,0.689697,0.430497,1.825589,0.987888
1226,569,155,356,1071,0.249474,0.785912,0.615135,0.785912,0.384865,0.690115,0.430033,1.827563,0.987899
1227,569,155,355,1072,0.248774,0.785912,0.615801,0.785912,0.384199,0.690534,0.429568,1.829541,0.987909
1228,569,155,354,1073,0.248073,0.785912,0.616468,0.785912,0.383532,0.690953,0.429103,1.831523,0.987914
1229,569,155,353,1074,0.247372,0.785912,0.617137,0.785912,0.382863,0.691373,0.428638,1.83351,0.987924
1230,569,155,352,1075,0.246671,0.785912,0.617807,0.785912,0.382193,0.691793,0.428173,1.8355,0.987944
1231,568,156,352,1075,0.246671,0.78453,0.617391,0.78453,0.382609,0.690998,0.427708,1.834266,0.987947
1232,568,156,351,1076,0.245971,0.78453,0.618063,0.78453,0.381937,0.691418,0.427243,1.836262,0.987966
1233,567,157,351,1076,0.245971,0.783149,0.617647,0.783149,0.382353,0.690621,0.426778,1.835026,0.987972
1234,567,157,350,1077,0.24527,0.783149,0.618321,0.783149,0.381679,0.691042,0.426313,1.837027,0.987985
1235,566,158,350,1077,0.24527,0.781768,0.617904,0.781768,0.382096,0.690244,0.425848,1.835789,0.987986
1236,566,158,349,1078,0.244569,0.781768,0.618579,0.781768,0.381421,0.690665,0.425384,1.837795,0.987996
1237,565,159,349,1078,0.244569,0.780387,0.618162,0.780387,0.381838,0.689866,0.424919,1.836556,0.987999
1238,564,160,349,1078,0.244569,0.779006,0.617744,0.779006,0.382256,0.689065,0.424454,1.835313,0.988021
1239,563,161,349,1078,0.244569,0.777624,0.617325,0.777624,0.382675,0.688264,0.423989,1.834068,0.988037
1240,562,162,349,1078,0.244569,0.776243,0.616905,0.776243,0.383095,0.687462,0.423524,1.83282,0.98804
1241,562,162,348,1079,0.243868,0.776243,0.617582,0.776243,0.382418,0.687882,0.423059,1.834834,0.988049
1242,562,162,347,1080,0.243167,0.776243,0.618262,0.776243,0.381738,0.688304,0.422594,1.836852,0.988074
1243,562,162,346,1081,0.242467,0.776243,0.618943,0.776243,0.381057,0.688725,0.422129,1.838875,0.988075
1244,561,163,346,1081,0.242467,0.774862,0.618523,0.774862,0.381477,0.687922,0.421664,1.837627,0.988139
1245,561,163,345,1082,0.241766,0.774862,0.619205,0.774862,0.380795,0.688344,0.421199,1.839656,0.98814
1246,560,164,345,1082,0.241766,0.773481,0.618785,0.773481,0.381215,0.687538,0.420735,1.838405,0.988144
1247,560,164,344,1083,0.241065,0.773481,0.619469,0.773481,0.380531,0.687961,0.42027,1.840439,0.98815
1248,560,164,343,1084,0.240364,0.773481,0.620155,0.773481,0.379845,0.688384,0.419805,1.842477,0.988166
1249,559,165,343,1084,0.240364,0.772099,0.619734,0.772099,0.380266,0.687577,0.41934,1.841226,0.988176
1250,559,165,342,1085,0.239664,0.772099,0.620422,0.772099,0.379578,0.688,0.418875,1.84327,0.98819
1251,559,165,341,1086,0.238963,0.772099,0.621111,0.772099,0.378889,0.688424,0.41841,1.845318,0.98819
1252,559,165,340,1087,0.238262,0.772099,0.621802,0.772099,0.378198,0.688848,0.417945,1.84737,0.988209
1253,559,165,339,1088,0.237561,0.772099,0.622494,0.772099,0.377506,0.689273,0.41748,1.849428,0.988215
1254,559,165,338,1089,0.236861,0.772099,0.623188,0.772099,0.376812,0.689698,0.417015,1.851489,0.988227
1255,559,165,337,1090,0.23616,0.772099,0.623884,0.772099,0.376116,0.690123,0.41655,1.853556,0.988232
1256,559,165,336,1091,0.235459,0.772099,0.624581,0.772099,0.375419,0.69055,0.416086,1.855627,0.988232
1257,559,165,335,1092,0.234758,0.772099,0.62528,0.772099,0.37472,0.690977,0.415621,1.857702,0.988238
1258,558,166,335,1092,0.234758,0.770718,0.62486,0.770718,0.37514,0.690167,0.415156,1.856456,0.988268
1259,558,166,334,1093,0.234057,0.770718,0.625561,0.770718,0.374439,0.690594,0.414691,1.858537,0.98827
1260,558,166,333,1094,0.233357,0.770718,0.626263,0.770718,0.373737,0.691022,0.414226,1.860623,0.988273
1261,558,166,332,1095,0.232656,0.770718,0.626966,0.770718,0.373034,0.69145,0.413761,1.862713,0.988275
1262,557,167,332,1095,0.232656,0.769337,0.626547,0.769337,0.373453,0.690639,0.413296,1.861467,0.988288
1263,557,167,331,1096,0.231955,0.769337,0.627252,0.769337,0.372748,0.691067,0.412831,1.863563,0.988292
1264,557,167,330,1097,0.231254,0.769337,0.627959,0.769337,0.372041,0.691496,0.412366,1.865664,0.988314
1265,557,167,329,1098,0.230554,0.769337,0.628668,0.769337,0.371332,0.691925,0.411901,1.86777,0.988325
1266,556,168,329,1098,0.230554,0.767956,0.628249,0.767956,0.371751,0.691112,0.411437,1.866523,0.988334
1267,556,168,328,1099,0.229853,0.767956,0.628959,0.767956,0.371041,0.691542,0.410972,1.868635,0.988347
1268,556,168,327,1100,0.229152,0.767956,0.629672,0.767956,0.370328,0.691973,0.410507,1.870751,0.988351
1269,556,168,326,1101,0.228451,0.767956,0.630385,0.767956,0.369615,0.692403,0.410042,1.872872,0.988377
1270,556,168,325,1102,0.227751,0.767956,0.631101,0.767956,0.368899,0.692835,0.409577,1.874998,0.988381
1271,556,168,324,1103,0.22705,0.767956,0.631818,0.767956,0.368182,0.693267,0.409112,1.877128,0.988383
1272,555,169,324,1103,0.22705,0.766575,0.631399,0.766575,0.368601,0.692452,0.408647,1.875884,0.988401
1273,555,169,323,1104,0.226349,0.766575,0.632118,0.766575,0.367882,0.692884,0.408182,1.87802,0.988402
1274,555,169,322,1105,0.225648,0.766575,0.632839,0.766575,0.367161,0.693317,0.407717,1.880162,0.988411
1275,554,170,322,1105,0.225648,0.765193,0.63242,0.765193,0.36758,0.6925,0.407252,1.878917,0.988419
1276,553,171,322,1105,0.225648,0.763812,0.632,0.763812,0.368,0.691682,0.406788,1.877669,0.988438
1277,553,171,321,1106,0.224947,0.763812,0.632723,0.763812,0.367277,0.692115,0.406323,1.879817,0.988446
1278,553,171,320,1107,0.224247,0.763812,0.633448,0.763812,0.366552,0.692549,0.405858,1.88197,0.988448
1279,553,171,319,1108,0.223546,0.763812,0.634174,0.763812,0.365826,0.692982,0.405393,1.884128,0.988458
1280,552,172,319,1108,0.223546,0.762431,0.633754,0.762431,0.366246,0.692163,0.404928,1.882881,0.988474
1281,552,172,318,1109,0.222845,0.762431,0.634483,0.762431,0.365517,0.692597,0.404463,1.885045,0.988494
1282,551,173,318,1109,0.222845,0.76105,0.634062,0.76105,0.365938,0.691777,0.403998,1.883795,0.988495
1283,551,173,317,1110,0.222144,0.76105,0.634793,0.76105,0.365207,0.692211,0.403533,1.885965,0.988511
1284,551,173,316,1111,0.221444,0.76105,0.635525,0.76105,0.364475,0.692646,0.403068,1.888141,0.988513
1285,551,173,315,1112,0.220743,0.76105,0.636259,0.76105,0.363741,0.693082,0.402603,1.890321,0.988525
1286,551,173,314,1113,0.220042,0.76105,0.636994,0.76105,0.363006,0.693518,0.402139,1.892506,0.988527
1287,551,173,313,1114,0.219341,0.76105,0.637731,0.76105,0.362269,0.693955,0.401674,1.894697,0.98853
1288,551,173,312,1115,0.218641,0.76105,0.63847,0.76105,0.36153,0.694392,0.401209,1.896892,0.988541
1289,550,174,312,1115,0.218641,0.759669,0.638051,0.759669,0.361949,0.693569,0.400744,1.895646,0.988551
1290,550,174,311,1116,0.21794,0.759669,0.638792,0.759669,0.361208,0.694006,0.400279,1.897848,0.988558
1291,549,175,311,1116,0.21794,0.758287,0.638372,0.758287,0.361628,0.693182,0.399814,1.8966,0.988562
1292,549,175,310,1117,0.217239,0.758287,0.639115,0.758287,0.360885,0.69362,0.399349,1.898808,0.988571
1293,548,176,310,1117,0.217239,0.756906,0.638695,0.756906,0.361305,0.692794,0.398884,1.897558,0.988576
1294,548,176,309,1118,0.216538,0.756906,0.63944,0.756906,0.36056,0.693232,0.398419,1.899772,0.98859
1295,548,176,308,1119,0.215837,0.756906,0.640187,0.756906,0.359813,0.693671,0.397954,1.901992,0.988593
1296,548,176,307,1120,0.215137,0.756906,0.640936,0.756906,0.359064,0.69411,0.39749,1.904216,0.988611
1297,548,176,306,1121,0.214436,0.756906,0.641686,0.756906,0.358314,0.69455,0.397025,1.906446,0.988626
1298,547,177,306,1121,0.214436,0.755525,0.641266,0.755525,0.358734,0.693722,0.39656,1.905198,0.988632
1299,547,177,305,1122,0.213735,0.755525,0.642019,0.755525,0.357981,0.694162,0.396095,1.907434,0.988649
1300,547,177,304,1123,0.213034,0.755525,0.642773,0.755525,0.357227,0.694603,0.39563,1.909676,0.988652
1301,546,178,304,1123,0.213034,0.754144,0.642353,0.754144,0.357647,0.693774,0.395165,1.908427,0.988657
1302,546,178,303,1124,0.212334,0.754144,0.64311,0.754144,0.35689,0.694215,0.3947,1.910675,0.988657
1303,546,178,302,1125,0.211633,0.754144,0.643868,0.754144,0.356132,0.694656,0.394235,1.912928,0.988662
1304,546,178,301,1126,0.210932,0.754144,0.644628,0.754144,0.355372,0.695099,0.39377,1.915187,0.988692
1305,546,178,300,1127,0.210231,0.754144,0.64539,0.754144,0.35461,0.695541,0.393305,1.91745,0.988693
1306,545,179,300,1127,0.210231,0.752762,0.64497,0.752762,0.35503,0.69471,0.392841,1.916204,0.988693
